"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84",".@leslieodomjr has a helluva voice! Obvs! But @Pink singing w/#flu is just... Wow! When in doubt #womanup. Now get… https://t.co/8jB3CzD6x2",FALSE,0,NA,2018-02-04 23:22:41,TRUE,NA,"960292557627457536",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","abcronkhite",0,FALSE,FALSE,NA,NA
"85","@Pink get it girl! Fight thru that #flu!",FALSE,0,"Pink",2018-02-04 23:22:36,FALSE,NA,"960292535783608320","28706024","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nicoleames",0,FALSE,FALSE,NA,NA
"86","@GoodDayCourtney @lilcee2402 @CambiBrown @TVcody Loving @Pink Outfit and she sang GREAT! #flu",FALSE,1,"GoodDayCourtney",2018-02-04 23:22:05,FALSE,NA,"960292406699597825","331759868","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","dcap22803",0,FALSE,FALSE,NA,NA
"87","If this is what @Pink sounds like with the #flu... #SuperBowl2018 #HBIC",FALSE,0,NA,2018-02-04 23:22:02,FALSE,NA,"960292394989006848",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eggypineapples",0,FALSE,FALSE,NA,NA
"88","Aaaaaaand in the bathroom for the #NationalAnthem thanks #flu #fluseason #SuperBowl #FluperBowl https://t.co/lcFFyxUiOt",FALSE,1,NA,2018-02-04 23:21:45,FALSE,NA,"960292323409256448",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RealShawnQuinn",0,FALSE,FALSE,NA,NA
"89","Does The Flu Vaccine Work? The Yes and No Of The Vaccine https://t.co/GlDRl6HnEB #flu #health",FALSE,0,NA,2018-02-04 23:20:07,FALSE,NA,"960291908709961728",NA,"<a href=\"https://panel.socialpilot.co/\" rel=\"nofollow\">SocialPilot.co</a>","LauraOinAK",0,FALSE,FALSE,NA,NA
"90","RT @HealthRanger: Soup recipe for boosting your immune system. #flu #health #flushot #naturalremedies https://t.co/fwFr4e6bI3",FALSE,0,NA,2018-02-04 23:15:41,FALSE,NA,"960290796963377152",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Elle_Eff247",86,TRUE,FALSE,NA,NA
"91","#Flu Bugs Love #Boston and #Philadelphia Today!
 
https://t.co/Rl2p7ljz7k
 
#SuperBowl #SuperBowl52 #SuperBowlLII… https://t.co/HH3CGOcIdP",FALSE,0,NA,2018-02-04 23:15:40,TRUE,NA,"960290788923101184",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Al_the_Plumber",0,FALSE,FALSE,NA,NA
"92","RT @NFIDvaccines: #Flu season has gone from bad to worse @CDCgov reports, as 17 more children die in the US https://t.co/T7SPbZUtDG via @ma…",FALSE,0,NA,2018-02-04 23:15:24,FALSE,NA,"960290725664468992",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tapanok",6,TRUE,FALSE,NA,NA
"93","RT @HealthRanger: How to avoid the #flu on a plane https://t.co/2kLVu8mjJR #traveltips #travelingbyplane",FALSE,0,NA,2018-02-04 23:15:18,FALSE,NA,"960290696409198592",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Elle_Eff247",14,TRUE,FALSE,NA,NA
"94","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 23:14:10,FALSE,NA,"960290415051264000",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","meghspat",732,TRUE,FALSE,NA,NA
"95","RT @battlesuperbugs: So so so many people have the #flu right now. Here's what @CDCgov says you should do if you are among the unwell: http…",FALSE,0,NA,2018-02-04 23:13:36,FALSE,NA,"960290270628732928",NA,"<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>","CareFrameOne",3,TRUE,FALSE,NA,NA
"96","RT @DrPanMD: \"The number of Californians younger than 65 who have died from the #flu during this flu season... now totals... https://t.co/e…",FALSE,0,NA,2018-02-04 23:12:10,FALSE,NA,"960289911218741248",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mjuraja",6,TRUE,FALSE,NA,NA
"97","wel i have the #flu ,.
or ponsibly the food  poissning",FALSE,0,NA,2018-02-04 23:11:08,FALSE,NA,"960289651054530562",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","smothjen",0,FALSE,FALSE,NA,NA
"98","RT @DrBobbyS: I think I may just go back to bed ������. Running a very mild fever &amp; slightly achy. 
#flu? #Exhaustion? Did I hit the gym too har…",FALSE,0,NA,2018-02-04 23:10:54,FALSE,NA,"960289589645656064",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","electroboyusa",3,TRUE,FALSE,NA,NA
"99","RT @cardihab: #Flu patients 6 times more likely to have #HeartAttack in week after diagnosis… https://t.co/0lsgJGAlTS",FALSE,0,NA,2018-02-04 23:10:29,TRUE,NA,"960289484612030466",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","cccrehab",0,FALSE,FALSE,NA,NA
"100","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 23:09:39,FALSE,NA,"960289277014892544",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jmgmom",732,TRUE,FALSE,NA,NA
"101","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 23:08:25,FALSE,NA,"960288967412260864",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ParajuliAnima",732,TRUE,FALSE,NA,NA
"102","Discover “The #Flu You Never Knew” through our #podcast series: https://t.co/6G9PG1uVNn  via @OscilloUSA",FALSE,0,NA,2018-02-04 23:08:01,FALSE,NA,"960288864102420481",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","BoironUSA",3,FALSE,FALSE,NA,NA
"103","RT @victoriapricetv: We're in Clinton tonight, where schools will be closed tomorrow as a precautionary #flu measure. Any families or facul…",FALSE,0,NA,2018-02-04 23:04:32,FALSE,NA,"960287987153231872",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","stephmsharp",4,TRUE,FALSE,NA,NA
"104","Wonder how many fans are catching the #flu in #Minnesota at the #Superbowl right about now? https://t.co/gkIv8XDlRd",FALSE,0,NA,2018-02-04 23:04:15,FALSE,NA,"960287917284446208",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Heather845",0,FALSE,FALSE,NA,NA
"105","RT @JHatcherRVA: As you get ready for your #SuperBowlSunday party, check out these tips from @RedCross to help prevent the #flu from becomi…",FALSE,0,NA,2018-02-04 23:03:52,FALSE,NA,"960287822056972289",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NicePeopleRule",2,TRUE,FALSE,NA,NA
"106","RT @CDCgov: Stay healthy this #SuperBowlSunday and prevent the spread of #flu! Avoid contact with people who are sick, wash your hands ofte…",FALSE,0,NA,2018-02-04 23:01:47,FALSE,NA,"960287298037473280",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lauraparkerrn",128,TRUE,FALSE,NA,NA
"107","I have a killer sinus cold and been fighting trying to find good #Homeopathy remedies but man this stinks! I suppos… https://t.co/3qTbPabSGW",FALSE,0,NA,2018-02-04 23:01:31,TRUE,NA,"960287230337183744",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MommyJenna",0,FALSE,FALSE,NA,NA
"108","Stella Fit | 8 Superfoods That Fight a Cold/Flu - Stella Entertainment https://t.co/ax3keDd24J #superfoods #flu… https://t.co/4kC7dzgsQa",FALSE,3,NA,2018-02-04 22:59:44,TRUE,NA,"960286779826950144",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mystellaatl",1,FALSE,FALSE,NA,NA
"109",".@Pink will be battling the #flu #Influenza to sing #NationalAnthem @SuperBowl @SNFonNBC @MNSuperBowl2018… https://t.co/Un0N9kiuTX",FALSE,4,NA,2018-02-04 22:57:51,TRUE,NA,"960286305136660482",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","bruce_y_lee",0,FALSE,FALSE,NA,NA
"110","RT @Laurie_Garrett: This #flu season still rising &amp; it's tough to diagnose. Why:
- 83% of flu in US is #influenza A #H3N2
- But A flu #H1N1…",FALSE,0,NA,2018-02-04 22:56:02,FALSE,NA,"960285850985787395",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ElizQuak",50,TRUE,FALSE,NA,NA
"111","RT @battlesuperbugs: So so so many people have the #flu right now. Here's what @CDCgov says you should do if you are among the unwell: http…",FALSE,0,NA,2018-02-04 22:55:39,FALSE,NA,"960285751454982145",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","mikethemadbiol",3,TRUE,FALSE,NA,NA
"112","So so so many people have the #flu right now. Here's what @CDCgov says you should do if you are among the unwell: https://t.co/Fpv33oACKN",FALSE,0,NA,2018-02-04 22:55:04,FALSE,NA,"960285605522485249",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","battlesuperbugs",3,FALSE,FALSE,NA,NA
"113","Are you taking #flu seriously ? You should be https://t.co/CMAGOr6ENW #publichealth",FALSE,0,NA,2018-02-04 22:51:45,FALSE,NA,"960284773905256448",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","rbarishansky",0,FALSE,FALSE,NA,NA
"114","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 22:51:24,FALSE,NA,"960284684864376832",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","astro_marsrocky",732,TRUE,FALSE,NA,NA
"115","RT @AAPNews: New @CDCgov data shows 53 children have died from #flu. People 6 months and older should be vaccinated as flu continues to be…",FALSE,0,NA,2018-02-04 22:51:21,FALSE,NA,"960284673237704704",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","joyceisaklutz",60,TRUE,FALSE,NA,NA
"116","RT @NFIDvaccines: Slideshow: Is It a Cold or the #Flu? https://t.co/IaugfVhGxK
via @WebMD #FightFlu https://t.co/KLDdDwi49J",FALSE,0,NA,2018-02-04 22:44:20,FALSE,NA,"960282905237889024",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","stc_health",10,TRUE,FALSE,NA,NA
"117","RT @HealthRanger: Think about this for a second. #flu #flushot #health #antivax https://t.co/UhgcSzWDuN",FALSE,0,NA,2018-02-04 22:43:50,FALSE,NA,"960282778603573248",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","crazyaboutbook7",326,TRUE,FALSE,NA,NA
"118","RT @victoriapricetv: We're in Clinton tonight, where schools will be closed tomorrow as a precautionary #flu measure. Any families or facul…",FALSE,0,NA,2018-02-04 22:43:18,FALSE,NA,"960282645367263232",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","FOX16News",4,TRUE,FALSE,NA,NA
"119","RT @HealthRanger: Four reasons to avoid the flu shot. #flushot #flu #antivax https://t.co/ntgZtC1ECj",FALSE,0,NA,2018-02-04 22:43:03,FALSE,NA,"960282580485582848",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","crazyaboutbook7",272,TRUE,FALSE,NA,NA
"120","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-04 22:41:36,FALSE,NA,"960282218336628736",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LesleyMaiseyCAN",1859,TRUE,FALSE,NA,NA
"121","We're in Clinton tonight, where schools will be closed tomorrow as a precautionary #flu measure. Any families or fa… https://t.co/YaIa81xN1f",FALSE,0,NA,2018-02-04 22:40:58,TRUE,NA,"960282058005401600",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","victoriapricetv",4,FALSE,FALSE,NA,NA
"122","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 22:40:04,FALSE,NA,"960281831479431168",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","c_maria84",732,TRUE,FALSE,NA,NA
"123","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-04 22:35:12,FALSE,NA,"960280608076435457",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","DrivingHealthy",1859,TRUE,FALSE,NA,NA
"124","Not-So-Super Result of the Big Game: More #Flu
https://t.co/cjMHwbb1kn
#SuperBowl #Influenza",FALSE,0,NA,2018-02-04 22:32:46,FALSE,NA,"960279992495169543",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","AliRaja_MD",0,FALSE,FALSE,NA,NA
"125","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-04 22:30:33,FALSE,NA,"960279435831230464",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","KavitaCallay",1859,TRUE,FALSE,NA,NA
"126","This #video can help you stay well during #cold &amp; #flu season: https://t.co/fEPXItIF5w",FALSE,0,NA,2018-02-04 22:30:01,FALSE,NA,"960279301529718785",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","OscilloUSA",0,FALSE,FALSE,NA,NA
"127","RT @CDCFlu \"#FluTip: Take #flu antiviral drugs if prescribed. Early treatment is key as antiviral drugs work better… https://t.co/7eU6lCLtsK",FALSE,0,NA,2018-02-04 22:25:03,TRUE,NA,"960278054688952320",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","StJoesHospital",0,FALSE,FALSE,NA,NA
"128","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-04 22:23:48,FALSE,NA,"960277737415020551",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","catharob",1859,TRUE,FALSE,NA,NA
"129","RT @mnredcross: Are you ready for the #SuperBowl in the #BoldNorth? 
Stay safe with these @RedCross #winterwx and #flu safety tips on the W…",FALSE,0,NA,2018-02-04 22:22:15,FALSE,NA,"960277346824704000",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Megan_Mrozek",3,TRUE,FALSE,NA,NA
"130","@globalnews This is the company Don Cherry endorsed:
  CBC's Marketplace exposes @COLDFX’s false claims; lab result… https://t.co/agl4MoQT10",FALSE,0,"globalnews",2018-02-04 22:22:03,TRUE,"959968984442507265","960277297386307584","116502194","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","NadineLumley",0,FALSE,FALSE,NA,NA
"131","Does The Flu Vaccine Work? The Yes and No Of The Vaccine https://t.co/l8rTaZ2i2n #flu #health",FALSE,0,NA,2018-02-04 22:20:09,FALSE,NA,"960276821295140865",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","thesavvyage",0,FALSE,FALSE,NA,NA
"132","RT @CDCgov: Headed to a #SuperBowl party this weekend? With #flu widespread in the U.S., make sure you wash your hands often, and avoid tou…",FALSE,0,NA,2018-02-04 22:19:46,FALSE,NA,"960276723995676673",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ronneostby",137,TRUE,FALSE,NA,NA
"133","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 22:19:28,FALSE,NA,"960276645784571905",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kaywang9",732,TRUE,FALSE,NA,NA
"134","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-04 22:16:49,FALSE,NA,"960275979041198081",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cat_thegr8",1859,TRUE,FALSE,NA,NA
"135","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 22:15:29,FALSE,NA,"960275646709559296",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","VaxCali",732,TRUE,FALSE,NA,NA
"136","Clever Ways to Fight Germs ������Thx @EverydayHealth
https://t.co/MrOtu1nLAO #flu #health https://t.co/xcTX86EZQH",FALSE,0,NA,2018-02-04 21:55:05,FALSE,NA,"960270512835497988",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","HonestTree1",0,FALSE,FALSE,NA,NA
"137","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-04 21:51:47,FALSE,NA,"960269681302097921",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Aljawaiy",732,TRUE,FALSE,NA,NA
"138","RT @gallogallo1967: Tens of thousands of Americans have died from the #flu, but these stats are tough to find. Are they trying to avoid a p…",FALSE,0,NA,2018-02-04 21:31:19,FALSE,NA,"960264531095277570",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TinaJac22661258",2,TRUE,FALSE,NA,NA
"139","Sulphur iodatum relieves lingering symptoms (#cough, nasal congestion) after a severe #cold or #flu.… https://t.co/1Zt35eSUcw",FALSE,1,NA,2018-02-04 21:22:06,TRUE,NA,"960262209749254144",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","BoironUSA",1,FALSE,FALSE,NA,NA
"140","RT @Laurie_Garrett: Great time for the @CDC to lose leadership and flounder -- during the worst #flu season in at least 9 years. https://t.…",FALSE,0,NA,2018-02-04 21:16:20,FALSE,NA,"960260760378269697",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CalineMattar",7,TRUE,FALSE,NA,NA
"141","RT @Laurie_Garrett: This #flu season still rising &amp; it's tough to diagnose. Why:
- 83% of flu in US is #influenza A #H3N2
- But A flu #H1N1…",FALSE,0,NA,2018-02-04 20:42:53,FALSE,NA,"960252342422687750",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eel_eel_eel",50,TRUE,FALSE,NA,NA
"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Flu

More on my #MedicalMoment with @ChrisKBOI &amp; @PaulJKBOI tomorrow morning at 8:20 on @KBOI670 https://t.co/0gkATkPCis",FALSE,0,NA,2018-02-05 23:59:49,FALSE,NA,"960664287986401280",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Mark_Hiatt",0,FALSE,FALSE,NA,NA
